Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
71.9,199.0,0.0,11.64,132.7233922,0.0,54.9,0.0,95.0,4.92,94.0,0.1,2.2,2.3,0.798,15.6,0
68.5,199.0,0.0,4.99,262.8299189,0.0,42.0,0.0,93.0,4.38,89.0,0.1,3.7,3.6,0.678,11.9,0
81.5,68.0,2.0,8.2,971.9280384,803.0,64.7,2.0,87.0,1.82,87.0,0.1,0.5,0.5,0.903,15.9,0
75.6,16.0,1.0,0.56,129.2260751,3.0,51.8,1.0,99.0,2.74,99.0,0.1,6.9,6.8,0.797,13.5,0
53.6,29.0,57.0,0.55,60.21211141,33.0,18.0,101.0,78.0,6.34,77.0,1.9,9.9,9.7,0.338,5.8,0
44.8,666.0,5.0,1.8,67.91361818,31.0,26.9,7.0,89.0,6.96,9.0,34.6,9.7,9.7,0.439,10.7,0
71.2,17.0,4.0,6.66,233.8488603,0.0,39.8,5.0,9.0,7.61,89.0,0.1,2.5,2.4,0.624,11.8,0
65.0,211.0,0.0,0.68,188.7108773,0.0,73.4,0.0,93.0,13.66,94.0,0.1,0.2,0.1,0.574,11.8,0
78.5,83.0,0.0,8.75,2205.98595,65.0,59.6,0.0,82.0,7.58,9.0,0.1,0.3,0.3,0.868,17.4,1
65.2,24.0,1.0,7.04,170.6325842,0.0,39.6,1.0,92.0,4.67,93.0,1.1,5.7,5.5,0.622,11.7,0
83.0,53.0,0.0,0.01,207.3041936,10.0,59.8,0.0,99.0,7.37,99.0,0.1,0.9,1.0,0.85,14.0,1
68.0,183.0,21.0,2.56,92.81479759,0.0,4.0,24.0,99.0,6.31,98.0,0.2,3.1,3.1,0.651,11.8,0
89.0,78.0,0.0,8.8,6164.455402,0.0,61.7,0.0,98.0,9.68,98.0,0.1,0.9,0.8,0.89,17.0,0
69.0,168.0,0.0,2.98,0.0,0.0,67.5,0.0,81.0,12.77,81.0,0.1,0.2,0.2,0.64,11.7,0
72.4,127.0,4.0,0.55,27.44252286,28.0,57.8,4.0,95.0,8.88,95.0,0.1,3.9,3.8,0.73,13.8,0
71.4,189.0,7.0,6.43,4.67359227,0.0,45.1,8.0,74.0,5.79,82.0,2.4,3.7,3.6,0.66,12.3,0
81.0,75.0,0.0,9.49,6761.288966,0.0,63.8,0.0,89.0,1.7,89.0,0.1,0.3,0.3,0.894,19.5,1
51.9,434.0,77.0,1.63,3.847602867,11304.0,14.7,120.0,77.0,4.62,8.0,16.9,9.0,9.0,0.447,8.4,0
72.3,195.0,0.0,15.07,101.1201161,0.0,55.2,0.0,95.0,5.13,94.0,0.1,2.2,2.3,0.805,15.7,0
58.1,278.0,14.0,5.16,0.0,332.0,12.3,20.0,57.0,3.41,51.0,0.1,1.5,1.5,0.459,8.0,0
64.0,271.0,2.0,1.31,56.05686428,18.0,4.5,2.0,98.0,6.18,98.0,0.1,2.4,2.5,0.609,10.5,0
73.4,135.0,3.0,0.46,297.5913833,1407.0,3.7,4.0,96.0,3.29,96.0,0.1,9.0,8.8,0.734,12.9,0
74.9,156.0,0.0,15.04,1717.088711,0.0,57.1,0.0,95.0,6.93,95.0,0.1,2.0,2.0,0.836,16.1,0
75.4,121.0,1.0,5.11,160.8400141,0.0,57.0,1.0,91.0,6.52,91.0,0.1,1.7,1.6,0.747,15.0,0
74.7,119.0,21.0,0.45,430.7175861,103.0,53.9,24.0,95.0,5.12,95.0,0.1,5.9,5.8,0.714,13.6,0
45.7,44.0,97.0,2.58,30.35993647,9046.0,15.8,159.0,41.0,5.38,38.0,2.1,1.7,1.7,0.391,5.1,0
75.0,144.0,0.0,8.64,257.9665308,0.0,42.6,0.0,98.0,4.27,99.0,0.1,3.4,3.3,0.781,14.5,0
59.3,265.0,13.0,3.33,0.0,2070.0,13.3,18.0,55.0,4.4,53.0,0.1,1.3,1.4,0.468,8.0,0
75.7,125.0,1.0,5.52,78.80940216,0.0,47.8,2.0,99.0,8.3,99.0,0.2,2.3,2.2,0.725,12.6,0
69.4,173.0,0.0,1.2,27.29839073,165.0,43.3,0.0,67.0,4.2,69.0,0.1,1.6,1.6,0.0,10.4,0
50.0,284.0,58.0,0.1,13.35783844,21319.0,13.6,128.0,41.0,6.1,34.0,1.5,12.8,12.9,0.253,2.8,0
63.3,241.0,150.0,1.84,86.82551124,4347.0,16.4,221.0,7.0,5.77,69.0,1.2,1.7,1.5,0.422,8.4,0
69.0,176.0,57.0,0.16,0.0,80.0,52.9,70.0,97.0,5.21,97.0,0.1,3.3,3.2,0.623,11.2,0
73.4,117.0,4.0,0.51,715.9709092,0.0,61.7,4.0,98.0,8.42,98.0,0.1,3.8,3.8,0.739,13.2,0
56.2,338.0,23.0,4.05,2.030494673,305.0,15.7,34.0,96.0,6.96,94.0,2.4,7.8,7.8,0.336,8.6,0
74.2,148.0,0.0,0.01,115.2784282,0.0,32.8,0.0,98.0,4.81,97.0,0.1,7.0,6.9,0.769,14.7,0
74.1,161.0,0.0,10.37,150.3116884,0.0,6.2,0.0,94.0,5.67,94.0,0.1,2.2,2.2,0.814,15.4,1
76.0,121.0,6.0,3.82,79.11626341,0.0,53.5,7.0,84.0,9.16,83.0,0.1,1.2,1.1,0.737,14.0,0
62.9,2.0,364.0,0.04,30.59320769,2981.0,18.9,459.0,78.0,2.91,77.0,0.1,21.2,21.7,0.487,6.1,0
74.7,146.0,46.0,7.24,916.270845,220.0,54.5,52.0,96.0,8.48,97.0,0.1,2.8,2.7,0.734,14.2,0
72.3,116.0,20.0,0.62,188.2902861,834.0,52.7,23.0,99.0,5.67,99.0,0.1,6.4,6.2,0.596,10.5,0
74.7,14.0,7.0,3.63,19.60467787,0.0,48.6,9.0,95.0,5.94,96.0,0.2,1.4,1.3,0.696,12.9,0
53.7,278.0,55.0,0.11,3.751715442,2183.0,15.4,114.0,46.0,7.15,45.0,1.6,11.9,11.8,0.278,3.5,0
64.4,294.0,7.0,0.01,0.0,594.0,56.2,8.0,52.0,3.25,43.0,0.1,6.3,6.1,0.575,9.0,0
74.8,15.0,0.0,11.51,17.82121883,5.0,62.4,1.0,99.0,7.84,99.0,0.1,1.7,1.7,0.821,15.4,1
68.2,247.0,1.0,12.05,42.33443901,2.0,56.2,1.0,99.0,6.59,99.0,0.1,2.4,2.5,0.703,14.1,0
75.3,14.0,0.0,1.03,0.0,4.0,59.1,0.0,98.0,6.7,98.0,0.1,2.2,2.2,0.741,12.9,0
76.6,12.0,32.0,5.23,150.408875,0.0,62.1,37.0,83.0,6.3,83.0,0.1,1.6,1.5,0.753,12.9,0
58.5,288.0,3.0,2.64,0.0,0.0,22.2,6.0,94.0,5.76,95.0,3.1,8.8,8.7,0.42,8.4,0
66.8,193.0,1100.0,3.0,64.6059005,33634.0,16.4,1500.0,79.0,4.33,82.0,0.2,26.9,27.7,0.58,10.8,0
74.2,14.0,3.0,1.37,379.5139945,15.0,52.2,4.0,98.0,5.57,98.0,0.1,6.4,6.3,0.683,13.9,0
71.0,198.0,4.0,8.44,52.42529588,0.0,6.1,5.0,72.0,7.67,76.0,0.2,2.3,2.4,0.744,15.2,0
56.7,336.0,14.0,1.24,77.09551224,425.0,2.9,22.0,78.0,6.64,78.0,4.3,7.5,7.4,0.442,10.6,0
83.0,86.0,0.0,9.81,71.01620838,27.0,6.6,0.0,99.0,9.1,99.0,0.1,0.9,0.8,0.878,16.9,0
64.3,235.0,30.0,0.87,59.97914461,2.0,19.0,42.0,71.0,3.46,7.0,0.4,7.4,7.3,0.506,10.2,0
45.4,7.0,28.0,4.57,34.26216876,212.0,27.9,45.0,71.0,5.12,7.0,26.8,8.6,8.6,0.408,9.5,0
78.0,99.0,1.0,11.29,320.3177664,0.0,59.0,1.0,96.0,8.46,95.0,0.1,0.8,0.8,0.875,18.8,1
65.9,218.0,0.0,7.56,345.9044258,0.0,45.0,1.0,98.0,5.1,98.0,0.3,5.5,5.3,0.633,10.3,0
59.2,371.0,23.0,6.5,10.82259524,0.0,31.3,34.0,92.0,6.44,91.0,6.3,5.9,5.7,0.498,10.3,0
72.4,158.0,0.0,8.42,146.4384488,0.0,43.1,0.0,99.0,6.24,99.0,0.1,3.8,3.8,0.0,15.6,0
74.5,128.0,1.0,5.91,180.3787034,7872.0,54.4,1.0,94.0,7.25,93.0,0.1,2.7,2.8,0.755,13.5,0
61.0,229.0,7.0,0.01,28.782245,1398.0,21.7,12.0,75.0,4.34,75.0,1.2,1.7,1.5,0.444,6.5,0
72.7,112.0,1.0,2.26,404.3879434,5.0,57.9,1.0,83.0,1.86,83.0,0.1,4.9,4.8,0.0,14.9,0
74.2,85.0,1.0,0.02,2785.097712,32.0,69.0,1.0,99.0,2.62,99.0,0.1,3.3,3.2,0.792,13.4,0
83.0,64.0,3.0,7.09,899.1785285,741.0,26.4,4.0,99.0,9.51,97.0,0.1,1.8,1.6,0.881,15.0,1
59.1,39.0,2.0,1.02,121.4812077,49.0,3.6,2.0,72.0,7.5,72.0,3.7,5.8,5.7,0.405,4.3,0
75.0,175.0,0.0,3.43,199.4118322,0.0,66.5,0.0,83.0,5.16,85.0,0.1,0.2,0.2,0.645,12.0,0
75.1,95.0,1.0,1.77,2972.448675,22.0,57.0,1.0,94.0,2.46,94.0,0.1,5.2,4.9,0.813,12.4,0
62.2,263.0,1.0,0.52,217.2125786,709.0,33.2,2.0,81.0,8.95,81.0,1.9,5.6,5.5,0.46,6.3,0
71.7,142.0,2.0,2.72,60.55818291,199.0,47.0,2.0,89.0,8.72,84.0,0.1,2.9,3.0,0.677,11.8,0
48.4,43.0,44.0,0.42,3.979243535,15801.0,14.8,77.0,36.0,5.49,23.0,5.1,1.9,1.8,0.284,5.4,0
47.1,386.0,94.0,3.53,8.8667775,29.0,17.2,152.0,4.0,4.71,4.0,2.5,1.2,1.1,0.415,6.4,0
77.8,11.0,2.0,6.06,675.7808443,0.0,55.4,3.0,97.0,6.48,97.0,0.1,1.0,1.0,0.768,13.9,0
48.1,424.0,27.0,3.84,5.347717533,1089.0,21.7,40.0,84.0,1.32,86.0,1.6,8.3,8.2,0.384,8.7,0
74.4,151.0,8.0,3.69,18.26183281,0.0,45.8,10.0,97.0,6.46,87.0,0.3,1.5,1.4,0.679,12.6,0
68.3,183.0,20.0,2.73,119.4571154,117.0,4.7,23.0,99.0,5.34,99.0,0.2,3.0,3.1,0.657,11.9,0
73.6,158.0,0.0,3.03,918.807245,2.0,31.3,0.0,98.0,5.2,98.0,0.1,7.1,7.1,0.748,14.1,0
73.4,169.0,0.0,15.19,2211.744178,11.0,61.9,0.0,93.0,6.55,93.0,0.1,2.6,2.7,0.841,16.5,1
52.7,374.0,505.0,8.54,204.7186256,6447.0,23.5,788.0,42.0,3.3,42.0,4.4,1.7,1.6,0.507,9.7,0
76.4,113.0,0.0,10.6,0.0,0.0,58.4,0.0,97.0,8.5,97.0,0.1,1.2,1.2,0.841,15.1,1
75.4,131.0,29.0,3.94,0.0,750.0,14.7,36.0,96.0,6.2,95.0,0.1,14.4,15.2,0.655,12.0,0
61.2,219.0,8.0,0.02,7.35400072,11.0,25.5,12.0,75.0,3.54,75.0,1.3,9.4,9.1,0.475,7.4,0
67.2,229.0,4.0,2.77,0.0,40.0,39.0,4.0,94.0,6.87,94.0,0.1,3.3,3.4,0.618,12.6,0
58.3,34.0,41.0,1.46,53.23775977,60.0,21.8,62.0,81.0,3.96,8.0,3.2,8.4,8.3,0.491,7.7,0
63.9,224.0,64.0,0.28,2.793843188,314.0,16.4,87.0,86.0,1.83,73.0,0.5,13.2,13.6,0.465,7.9,0
68.1,227.0,1.0,0.01,241.1958645,0.0,5.4,1.0,98.0,4.21,98.0,0.1,2.2,2.3,0.72,14.7,0
77.7,98.0,0.0,11.27,6948.839868,0.0,54.4,0.0,95.0,9.67,95.0,0.1,1.2,1.0,0.893,16.5,1
49.3,554.0,34.0,2.33,121.879331,45.0,18.4,55.0,84.0,7.56,82.0,17.0,7.1,7.0,0.467,10.7,0
76.2,92.0,0.0,0.16,179.7147814,9.0,31.2,0.0,93.0,2.62,94.0,0.1,6.4,5.9,0.834,14.1,0
75.5,124.0,2.0,5.43,7.320514461,0.0,46.9,2.0,95.0,7.72,99.0,0.1,2.3,2.3,0.721,12.4,0
82.5,61.0,1.0,9.87,11734.85381,158.0,65.5,1.0,91.0,9.36,91.0,0.1,0.6,0.6,0.933,20.3,1
69.7,19.0,0.0,0.01,50.539484,0.0,61.9,0.0,99.0,4.49,99.0,0.1,4.0,3.7,0.727,15.2,0
76.9,115.0,1.0,3.92,49.34007756,0.0,49.4,1.0,98.0,6.7,95.0,0.1,3.6,3.4,0.679,12.1,0
82.1,51.0,0.0,8.13,7.0480925,0.0,59.3,0.0,95.0,8.65,95.0,0.1,0.9,0.9,0.894,18.6,1
79.0,74.0,0.0,2.16,142.0989818,211.0,29.2,0.0,94.0,2.84,94.0,0.1,2.1,2.0,0.818,12.6,1
72.3,178.0,7.0,6.2,352.9551269,0.0,49.3,8.0,88.0,4.34,89.0,1.8,3.5,3.4,0.677,12.6,0
72.0,191.0,2.0,2.36,469.3904193,0.0,52.8,2.0,89.0,6.91,89.0,0.3,1.7,1.6,0.662,12.9,0
64.0,213.0,9.0,5.39,0.0,113.0,18.7,13.0,79.0,2.2,78.0,0.3,9.2,9.4,0.542,9.9,0
74.4,136.0,29.0,2.7,0.0,410.0,11.3,36.0,94.0,5.38,95.0,0.2,15.3,16.0,0.609,11.1,0
74.9,13.0,3.0,1.3,585.8776761,48.0,58.3,3.0,97.0,7.18,97.0,0.1,6.4,6.3,0.717,14.6,0
76.1,76.0,0.0,1.66,197.7734681,0.0,6.8,0.0,99.0,3.4,99.0,0.1,6.1,6.0,0.812,14.4,0
78.9,99.0,1.0,4.22,1859.095621,0.0,53.4,1.0,89.0,9.1,9.0,0.1,1.9,1.8,0.74,12.9,0
72.4,188.0,0.0,12.9,1423.802386,2.0,6.0,0.0,95.0,7.9,95.0,0.1,2.8,2.8,0.824,16.8,1
55.3,473.0,50.0,8.19,780.0336423,39.0,45.7,75.0,77.0,7.75,79.0,23.5,8.9,1.7,0.616,12.9,0
62.2,241.0,2.0,0.12,59.6596497,3.0,22.1,2.0,85.0,6.1,83.0,0.2,7.0,6.8,0.479,10.6,0
49.7,411.0,25.0,0.01,54.56033696,678.0,22.7,35.0,91.0,11.24,91.0,0.9,7.9,7.8,0.401,9.1,0
76.3,118.0,0.0,6.21,2331.532804,0.0,61.2,1.0,95.0,8.63,95.0,0.1,1.5,1.5,0.777,15.6,0
67.4,225.0,2.0,4.26,181.0123284,31.0,44.9,2.0,95.0,5.58,96.0,0.1,2.2,2.3,0.673,13.4,0
79.4,72.0,1.0,9.69,6577.508136,4.0,55.8,1.0,96.0,9.6,96.0,0.1,1.0,1.0,0.888,16.4,1
87.0,74.0,2.0,8.3,8433.936814,62.0,63.0,2.0,89.0,1.3,92.0,0.1,0.5,0.4,0.897,15.8,0
72.6,134.0,1.0,2.86,57.17810403,40.0,47.8,1.0,96.0,5.4,94.0,0.1,2.1,2.1,0.645,10.8,0
65.4,226.0,36.0,0.04,0.0,400.0,39.6,46.0,67.0,5.78,73.0,0.1,13.7,13.5,0.498,9.0,0
71.8,123.0,21.0,0.51,171.3658969,1455.0,51.7,24.0,99.0,5.41,99.0,0.1,6.4,6.3,0.589,10.3,0
68.2,21.0,0.0,4.9,251.6586929,0.0,41.4,0.0,96.0,4.5,96.0,0.4,3.7,3.7,0.677,11.8,0
59.3,327.0,11.0,0.61,110.9803062,17620.0,38.9,14.0,54.0,7.69,61.0,1.4,1.5,1.5,0.428,6.9,0
69.5,184.0,0.0,6.85,549.8096097,0.0,46.3,0.0,98.0,5.81,97.0,0.3,3.5,3.4,0.7,12.7,0
59.2,275.0,71.0,0.01,7.097108703,3013.0,17.2,97.0,68.0,7.87,68.0,0.1,18.2,18.2,0.454,9.5,0
71.1,193.0,11.0,2.16,457.7745845,0.0,47.9,14.0,88.0,6.28,88.0,0.4,1.2,1.2,0.609,10.5,0
54.0,363.0,228.0,0.79,10.97201912,228.0,13.2,360.0,55.0,4.64,37.0,4.4,11.6,11.5,0.306,5.2,0
78.6,97.0,1.0,4.1,1002.833273,1.0,5.3,1.0,91.0,7.74,91.0,0.1,2.0,2.0,0.723,12.4,0
65.9,26.0,2.0,3.79,126.698109,12.0,43.9,2.0,99.0,5.6,95.0,0.1,2.2,2.4,0.661,13.0,0
71.0,172.0,0.0,6.71,167.2657906,0.0,45.0,0.0,94.0,5.98,92.0,0.3,5.8,6.0,0.773,12.7,0
73.3,135.0,0.0,0.01,565.9672173,0.0,74.8,0.0,82.0,5.18,8.0,0.1,0.1,0.1,0.716,14.3,0
55.7,34.0,3.0,7.97,115.0692415,78.0,21.7,4.0,57.0,5.32,43.0,7.3,9.2,9.2,0.59,9.1,0
73.0,15.0,35.0,0.01,0.0,11874.0,44.9,43.0,99.0,4.47,99.0,0.1,7.8,7.9,0.66,11.6,0
73.4,15.0,3.0,5.79,472.1932825,0.0,47.1,3.0,84.0,9.42,89.0,0.1,2.1,2.0,0.675,12.3,0
48.2,375.0,87.0,6.35,184.8213446,1014.0,18.8,138.0,75.0,3.38,73.0,2.6,9.6,9.6,0.454,7.7,0
77.3,11.0,0.0,11.54,650.9813544,0.0,53.9,0.0,96.0,9.51,96.0,0.1,1.2,1.0,0.882,16.3,1
73.9,11.0,1.0,1.94,630.0540723,618.0,6.8,1.0,74.0,8.42,77.0,0.1,4.7,4.6,0.0,13.7,0
81.0,79.0,2.0,11.96,3715.370095,26.0,59.9,2.0,97.0,8.5,97.0,0.1,0.6,0.5,0.833,15.6,1
47.1,587.0,38.0,1.18,6.847033785,1.0,16.2,61.0,99.0,8.99,99.0,21.1,7.3,7.1,0.377,9.6,0
65.3,288.0,8.0,7.44,499.730412,13.0,47.3,9.0,94.0,3.19,93.0,0.1,2.4,2.5,0.754,14.7,0
73.3,181.0,2.0,2.52,665.7260253,0.0,55.4,2.0,93.0,6.77,94.0,0.2,1.6,1.6,0.676,13.2,0
58.1,326.0,2.0,1.18,106.0354659,71.0,29.8,2.0,64.0,6.76,64.0,4.0,6.0,5.9,0.388,3.7,0
76.1,138.0,0.0,0.01,2146.945741,7.0,58.0,0.0,93.0,5.83,93.0,0.1,1.9,2.0,0.838,16.4,0
78.0,1.0,1.0,4.04,1070.268999,1.0,48.3,1.0,88.0,8.45,88.0,0.1,2.2,2.1,0.715,12.1,0
63.3,248.0,6.0,2.85,2.19888585,0.0,4.7,8.0,99.0,3.51,99.0,0.1,3.4,3.4,0.0,10.3,0
73.5,155.0,0.0,13.45,0.0,0.0,4.4,0.0,85.0,6.37,85.0,0.1,4.3,4.4,0.694,12.4,0
79.0,172.0,4.0,6.78,273.5758769,0.0,39.1,5.0,86.0,8.1,86.0,0.1,2.5,2.4,0.625,11.6,0
65.8,211.0,7.0,2.48,385.325164,0.0,44.2,8.0,96.0,1.99,96.0,0.1,3.2,3.3,0.0,10.6,0
75.2,83.0,0.0,2.16,1380.228095,11.0,55.6,0.0,98.0,3.37,98.0,0.1,6.1,5.9,0.803,13.9,0
73.9,147.0,3.0,0.01,561.7684701,0.0,49.4,3.0,83.0,9.81,87.0,0.2,2.0,1.9,0.688,12.3,0
72.0,24.0,0.0,13.4,1581.511914,0.0,59.0,0.0,95.0,6.22,95.0,0.1,2.9,3.0,0.812,16.4,1
59.1,331.0,11.0,0.68,93.37278497,4023.0,38.2,14.0,52.0,6.68,55.0,1.3,1.5,1.5,0.422,6.6,0
74.2,111.0,0.0,1.72,0.0,27.0,56.4,0.0,96.0,6.85,95.0,0.1,2.4,2.4,0.714,12.2,0
79.9,78.0,0.0,9.31,491.055852,20.0,62.1,0.0,89.0,8.25,89.0,0.1,0.3,0.3,0.886,18.9,1
67.4,24.0,0.0,0.9,25.31155956,0.0,42.1,0.0,9.0,7.83,89.0,0.1,1.3,1.3,0.465,8.3,0
66.2,219.0,11.0,3.23,0.0,0.0,46.7,15.0,82.0,5.19,83.0,0.2,1.3,1.2,0.625,14.3,0
74.5,83.0,1.0,0.01,2792.677582,62.0,7.2,1.0,99.0,2.56,99.0,0.1,3.4,3.3,0.796,13.1,0
81.5,61.0,2.0,7.96,66.37840495,1617.0,59.9,2.0,96.0,8.89,96.0,0.1,0.5,0.5,0.866,16.3,1
70.0,173.0,54.0,0.22,0.0,16.0,57.0,64.0,97.0,4.8,97.0,0.1,3.0,2.9,0.665,12.2,0
46.0,63.0,3.0,5.08,372.1651473,0.0,27.8,4.0,88.0,6.8,86.0,49.1,7.3,7.5,0.495,9.7,0
76.8,88.0,0.0,0.25,1873.686852,2.0,35.2,0.0,99.0,2.85,99.0,0.1,6.0,5.5,0.841,14.1,0
72.8,126.0,28.0,1.29,103.523776,34.0,58.5,34.0,9.0,5.81,9.0,0.1,5.0,4.8,0.687,11.9,0
63.8,224.0,0.0,5.78,9.013493879,0.0,22.8,0.0,99.0,9.94,96.0,1.6,7.2,7.2,0.509,9.8,0
57.3,295.0,84.0,0.03,17.17151751,1990.0,14.7,116.0,58.0,7.43,58.0,0.1,19.2,19.3,0.405,8.1,0
52.1,412.0,59.0,4.71,7.177302132,358.0,22.8,94.0,72.0,4.73,73.0,7.5,7.0,7.1,0.455,8.2,0
82.2,6.0,1.0,2.62,4348.33531,6.0,64.6,1.0,95.0,7.81,95.0,0.1,1.2,1.1,0.895,16.0,0
65.1,21.0,0.0,0.46,167.6201552,0.0,74.1,0.0,74.0,12.23,82.0,0.1,0.2,0.1,0.572,11.6,0
67.4,224.0,0.0,4.29,268.1837972,0.0,47.6,0.0,7.0,9.65,71.0,0.4,3.6,3.6,0.0,11.1,0
